sensor,bucket,timestamp,value,type
['bathroom_PIR'],1_3_6,1731248218000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731248265000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731248915000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731248941000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731252714000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731252731000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731258789000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731258799000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731258807000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731258815000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731260488000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731260498000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731260507000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731276755000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731276767000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278351000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278377000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278417000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278431000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278452000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278470000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278487000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278513000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278524000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278568000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278585000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278597000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278648000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278680000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278698000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278712000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278733000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278773000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278783000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278800000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278842000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278851000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278864000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278890000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731278910000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309599000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309672000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309685000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309704000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309712000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309731000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309745000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309783000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309831000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309862000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309898000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309924000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309932000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309950000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731309999000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310005000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310051000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310078000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310109000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310144000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310161000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310188000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310204000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310231000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310247000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310260000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310269000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310312000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310631000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310654000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310725000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310741000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310770000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310808000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310891000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310914000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731310976000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731311024000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731328888000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731328906000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731328925000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731328945000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731329007000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731336399000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691277000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691374000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691392000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691753000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691785000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691791000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691819000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691838000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691866000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691886000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691907000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691918000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691927000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691943000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691950000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691959000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731691989000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692002000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692017000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692031000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692041000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692055000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692077000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692102000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692123000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692146000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692163000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692173000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692184000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692202000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692211000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692248000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692333000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692343000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692369000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692399000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692420000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692470000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692492000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731692808000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731693211000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731693337000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702351000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702434000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702468000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702489000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702559000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702618000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702629000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702804000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702824000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702851000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702921000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702952000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702966000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731702993000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703015000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703061000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703081000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703092000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703105000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703122000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703145000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703209000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703234000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703245000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703255000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703293000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703316000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703368000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703398000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703406000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703429000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703446000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703456000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703477000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703492000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703515000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703534000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703545000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703559000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703583000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703607000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703624000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703637000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731703700000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731707753000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731707772000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731707812000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731707824000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731707833000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740030000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740082000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740095000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740117000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740142000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740170000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740209000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740248000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740304000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740353000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740385000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740401000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740443000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740468000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740478000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740498000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740548000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740613000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740642000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740663000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740679000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740694000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740712000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731740720000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741219000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741238000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741556000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741573000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741588000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741612000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741628000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741689000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741705000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741734000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741744000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741759000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741765000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741826000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741863000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741900000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741939000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741953000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731741966000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731742043000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731742053000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744460000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744469000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744496000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744505000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744532000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744562000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744581000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744605000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744675000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744692000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744710000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744762000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744774000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744787000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744812000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744838000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744857000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744868000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744875000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731744917000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731760603000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731760612000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731760627000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731760647000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731760664000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731764202000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731764217000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731764246000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731764289000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731764319000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731764338000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731767350000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731767407000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731767454000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731767469000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731767482000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731767506000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731771187000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731771194000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731772584000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731772636000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731772878000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731772896000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780100000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780111000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780310000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780338000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780352000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780360000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780390000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780443000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780849000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731780882000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781003000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781021000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781041000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781116000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781135000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781147000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781161000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781180000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781237000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781254000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781288000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731781318000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731782356000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731782406000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731782996000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731783851000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731784006000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731784031000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731784057000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731784066000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731784239000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731784263000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731784279000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731784339000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731790810000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731790834000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731791083000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731791103000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731791112000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731792313000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731792340000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731792389000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731792400000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731792428000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731792448000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731792461000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731792470000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731792498000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796469000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796523000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796543000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796559000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796570000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796624000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796654000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796665000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796691000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796725000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796752000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796774000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796785000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796796000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796811000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796822000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796845000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796876000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731796898000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797369000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797385000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797403000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797426000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797435000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797479000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797499000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797510000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797703000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797735000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797745000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797765000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797774000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731797785000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827691000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827715000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827732000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827740000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827749000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827774000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827784000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827816000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827832000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827883000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827893000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827921000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827948000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731827973000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828046000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828074000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828087000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828109000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828123000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828149000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828160000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828187000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828204000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828270000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828302000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828318000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828475000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828515000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828528000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828554000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828598000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828614000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828631000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828644000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828682000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828723000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828749000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828759000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828786000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828795000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828820000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828859000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828889000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828907000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731828950000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829002000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829019000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829059000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829072000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829115000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829178000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829229000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829237000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829260000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829277000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829299000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829309000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829318000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829342000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829352000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829362000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829397000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829412000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829454000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829495000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829511000.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1731829533000.0,bathroom,sensor
