sensor,bucket,timestamp,value,type,sensor_encoded
kitchen_PIR,1_5_9,2024-12-06 23:16:13.681,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:16:42.786,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:18:43.601,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:18:55.165,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:19:54.159,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:19:55.225,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:20:04.683,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:20:24.245,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:20:26.801,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:20:39.217,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:20:39.598,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:20:52.359,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:21:05.122,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:21:07.396,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:21:11.675,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:21:18.069,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:21:30.342,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:21:54.900,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:22:06.880,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:22:32.330,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:22:57.443,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:23:11.205,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:24:22.033,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:29:34.913,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-12-06 23:42:01.713,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:42:14.037,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:42:45.274,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:43:37.920,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:43:51.032,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:44:00.687,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:44:06.490,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:44:14.813,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:44:25.604,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:44:33.702,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-12-06 23:46:28.994,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:46:50.078,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:47:00.189,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-12-06 23:48:14.497,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-12-06 23:49:49.705,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:50:06.619,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:51:07.061,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:51:27.803,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-06 23:51:44.075,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-12-06 23:53:30.885,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:54:17.063,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:54:22.824,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:54:29.869,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:54:46.407,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:54:56.159,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:55:12.418,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:55:25.012,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:55:52.423,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-06 23:55:58.943,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:02:01.611,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:03:32.293,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:03:47.705,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:03:56.959,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:04:08.196,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:04:15.147,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:04:23.614,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:04:34.044,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:04:46.053,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:05:03.546,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:12:23.860,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:12:30.639,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:12:41.349,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:12:51.935,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:12:52.377,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:13:00.049,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:13:06.244,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:13:09.046,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:13:25.422,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:13:27.393,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:13:33.808,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:13:35.086,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:13:50.510,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:14:02.106,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:14:20.625,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:15:38.138,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:16:45.642,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:17:17.988,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:17:32.662,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:18:12.344,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:22:15.026,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:22:23.016,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:22:30.732,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:22:37.368,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:22:43.944,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:22:50.600,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:22:57.510,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:23:04.713,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:23:14.648,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:23:22.737,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:23:41.217,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:23:57.888,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:24:05.164,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:24:11.516,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:24:17.132,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:24:24.107,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:24:32.367,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:26:02.265,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:26:10.771,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:26:25.426,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:28:16.853,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:28:26.906,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:28:49.116,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:28:54.880,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:28:57.687,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:29:02.976,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:29:14.018,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:29:22.416,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:29:29.537,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:29:36.168,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:29:47.554,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:29:53.574,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:30:00.364,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:30:00.654,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:30:06.953,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:30:12.372,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:30:13.833,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:30:17.949,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:30:20.318,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:30:58.983,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:33:30.086,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:33:46.697,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:34:04.874,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:34:26.368,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:34:33.952,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:34:45.270,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:35:07.198,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:35:12.190,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:35:25.608,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:35:27.767,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:35:37.289,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:35:48.807,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:36:01.538,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:37:51.628,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:38:23.241,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:38:33.425,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:38:40.327,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:38:48.199,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:38:58.115,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:39:04.268,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:39:13.947,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:39:52.216,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:39:58.049,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:41:04.156,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:41:21.677,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:41:28.687,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:41:28.912,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:41:35.873,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:41:40.653,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:03.209,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:06.197,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:15.297,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:22.898,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:31.300,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:31.691,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:40.302,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:41.284,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:46.254,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:42:53.389,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:43:05.756,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:43:19.405,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:43:19.718,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:43:23.744,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:43:27.423,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:43:42.596,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:43:52.660,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:44:04.650,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:44:18.034,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:45:13.249,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:45:21.993,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:45:26.238,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:45:38.735,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:45:48.896,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:46:02.792,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:46:10.277,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:46:34.840,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:46:58.294,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:47:19.002,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:47:29.613,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:47:42.960,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:48:36.667,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:48:43.967,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 00:48:57.819,bathroom,sensor,0
livingroom_PIR,1_4_7,2024-12-07 01:10:44.658,livingroombedarea,sensor,2
livingroom_PIR,1_4_7,2024-12-07 01:57:39.990,livingroombedarea,sensor,2
livingroom_PIR,1_4_7,2024-12-07 03:12:12.481,livingroombedarea,sensor,2
livingroom_PIR,1_4_7,2024-12-07 03:12:21.177,livingroombedarea,sensor,2
kitchen_PIR,1_5_9,2024-12-07 08:38:47.668,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:38:58.819,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:39:04.964,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:39:21.373,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:39:27.111,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:39:35.546,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:39:41.076,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:39:53.905,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:39:55.068,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:39:59.785,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:40:10.138,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:40:33.629,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:40:40.012,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:40:48.954,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:40:54.999,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:41:29.228,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:41:36.973,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:41:42.231,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:41:49.726,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:41:55.273,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:41:56.910,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:42:01.496,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:42:09.340,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:42:14.279,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:42:28.468,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:42:42.085,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:42:48.994,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:43:03.167,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:43:11.040,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:43:16.282,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:43:18.253,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:43:23.099,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:43:27.706,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:43:36.759,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:43:40.345,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:43:55.041,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:44:01.426,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:44:13.042,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:44:54.245,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:45:16.894,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:48:57.647,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:49:14.268,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:49:26.552,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:50:00.962,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:50:07.547,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:50:14.224,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:50:38.746,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:50:44.378,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:51:05.004,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:51:13.850,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:51:22.949,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:51:25.535,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:51:47.001,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:51:52.779,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:52:06.806,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:52:09.026,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:52:32.893,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:52:34.098,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:52:45.468,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:52:52.288,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:52:58.033,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:53:05.771,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:53:06.062,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:53:12.309,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:53:14.329,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:53:19.600,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:53:30.132,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:53:31.057,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:53:36.614,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:53:49.428,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:57:03.013,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:57:08.734,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:57:29.293,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:57:38.988,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:58:05.030,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:58:23.025,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:58:28.694,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:58:36.973,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:58:39.172,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:58:43.238,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:58:44.486,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:58:48.950,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:58:56.201,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:59:03.142,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:59:09.813,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:59:40.775,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 08:59:48.978,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:00:01.254,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:00:04.388,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:00:22.672,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:04:12.105,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:04:22.371,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:04:35.112,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:04:41.317,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:04:51.157,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:05:04.183,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:05:22.291,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:05:35.334,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:05:53.479,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:06:15.325,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:06:39.250,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:06:45.816,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:06:51.677,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:07:22.654,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:07:35.268,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:07:41.560,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:07:49.897,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:08:04.043,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:08:29.023,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:08:40.421,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:08:42.809,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:08:59.664,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:09:09.566,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:09:23.562,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:09:40.415,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:09:58.417,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:10:09.146,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:10:29.477,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:10:36.486,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:11:03.010,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:14:24.508,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:14:35.445,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:14:42.099,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:15:10.150,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:15:19.690,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:15:42.074,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:15:49.604,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:15:57.724,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:15:58.322,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:16:04.452,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:16:05.059,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:16:18.670,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:16:27.127,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:16:28.188,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:16:42.902,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:17:00.433,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:17:02.478,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:17:07.526,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:17:13.471,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:17:23.442,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:20:40.911,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:20:49.395,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:21:34.876,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-07 09:21:50.356,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-12-07 09:24:31.982,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 09:24:56.165,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 09:25:11.904,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 09:25:29.566,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 09:26:08.370,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-07 09:26:35.734,bathroom,sensor,0
